ID,Lapse1,Lapse0,Lapse,NumOfReinstated,NumOfClaims,NumOfEmails,NumOfCalls,DaysOfInforce,PO_Age,PO_Sex,PO_Married,Occupation,PO_Occupation0,PO_Email,PO_Phone,INS_Age,INS_Sex,SumInsured ,Premium,PremiumG,CoveragePeriod,Products,NumOfRidders,PaymentTerm,DistributionChannel,Agent,AgentYearSVR,AgentVisitPO,AgentCallPO
1203,0,0,0,0,0,5,1,,22,male,0,3,3,,0,22,male,,"2,055.32",1,1,,,4,2,,1,,
1204,0,0,0,1,0,3,1,,50,male,0,2,2,,1,51,male,,"9,964.06",1,2,,,4,2,,3,,
1205,1,0,1,0,0,0,3,,56,female,0,2,3,,0,18,female,,"18,223.45",2,3,,,2,3,,2,,
1206,0,0,0,0,0,1,1,,35,male,0,3,3,,0,35,male,,"5,116.50",1,1,,,2,2,,1,,
1207,0,0,0,0,0,1,0,,45,female,1,2,2,,0,59,female,,"36,910.61",4,2,,,1,2,,3,,
1208,1,0,1,3,4,1,1,,42,female,0,1,1,,1,36,male,,"38,415.47",4,2,,,3,2,,2,,
1209,1,0,1,0,0,1,1,,38,female,0,2,2,,1,37,female,,"20,296.86",3,1,,,3,1,,1,,
1210,0,0,0,2,0,1,0,,36,male,0,3,3,,0,59,male,,"12,347.17",2,2,,,4,2,,1,,
1211,0,0,0,2,0,3,3,,59,female,1,3,3,,0,36,male,,"5,373.36",1,2,,,3,4,,1,,
1212,0,0,0,0,0,5,1,,57,female,1,3,3,,1,39,male,,"23,563.02",3,2,,,3,1,,2,,
1213,0,0,0,0,1,4,0,,51,female,1,1,1,,1,18,male,,"1,702.46",1,2,,,1,1,,1,,
1214,0,0,0,1,3,0,0,,40,male,0,4,4,,1,52,female,,"10,806.84",2,1,,,2,2,,1,,
1215,0,0,0,0,0,3,0,,31,female,0,2,2,,0,27,female,,"3,956.07",1,1,,,4,1,,2,,
1216,0,0,0,0,2,1,4,,57,female,0,3,3,,1,18,male,,"12,890.06",2,1,,,2,2,,1,,
1217,0,0,0,0,0,1,1,,57,male,0,1,1,,0,40,male,,"5,415.66",1,2,,,2,1,,1,,
1218,0,0,0,0,1,1,0,,34,female,1,1,1,,1,29,male,,"4,058.12",1,1,,,4,3,,2,,
1219,1,0,1,0,0,0,1,,49,male,0,2,2,,1,46,female,,"41,661.60",4,3,,,2,3,,1,,
1220,0,0,0,0,0,2,1,,28,female,1,1,1,,0,38,female,,"7,537.16",1,1,,,4,3,,3,,
1221,0,0,0,1,0,2,3,,40,male,1,2,2,,1,30,female,,"4,718.20",1,2,,,1,1,,1,,
1222,0,0,0,2,0,4,1,,38,male,1,4,4,,1,40,male,,"6,593.51",1,1,,,4,2,,2,,
1223,0,0,0,0,0,1,0,,28,female,1,2,2,,1,50,male,,"8,442.67",1,1,,,2,3,,2,,
1224,1,1,1,3,0,1,0,,57,female,0,2,3,,1,20,female,,"26,125.67",3,3,,,2,2,,1,,
1225,0,0,0,1,0,4,3,,46,male,0,2,2,,0,41,male,,"6,858.48",1,1,,,3,3,,3,,
1226,0,0,0,0,0,2,0,,29,male,0,3,3,,0,33,female,,"4,795.66",1,2,,,4,1,,3,,
1227,0,0,0,0,0,1,1,,44,male,0,3,3,,1,38,male,,"6,640.54",1,2,,,4,4,,3,,
1228,0,0,0,1,0,1,1,,50,female,1,3,3,,1,42,male,,"7,162.01",1,2,,,4,4,,3,,
1229,1,1,1,2,3,1,1,,33,male,1,2,2,,1,56,male,,"10,594.23",2,3,,,1,2,,2,,
1230,0,0,0,0,0,1,3,,39,male,1,2,2,,0,58,male,,"11,938.26",2,2,,,1,1,,3,,
1231,1,0,1,1,0,1,1,,45,male,1,1,2,,0,52,male,,"60,021.40",4,2,,,4,4,,3,,
1232,1,1,1,2,0,1,1,,50,female,0,2,2,,0,20,female,,"20,167.34",3,1,,,3,4,,2,,
1233,1,1,1,0,3,1,1,,43,male,0,2,2,,1,54,female,,"12,479.71",2,2,,,3,2,,2,,
1234,0,0,0,0,2,0,2,,43,male,0,2,2,,1,58,male,,"11,345.52",2,1,,,3,1,,2,,
1235,0,0,0,0,0,2,0,,34,male,1,3,3,,1,45,female,,"8,515.76",1,1,,,3,3,,2,,
1236,1,1,1,1,0,2,0,,38,male,1,3,3,,1,26,male,,"2,699.57",1,2,,,2,1,,2,,
1237,0,0,0,0,0,1,1,,54,female,0,2,2,,0,63,female,,"14,449.85",2,1,,,2,4,,1,,
1238,0,0,0,0,0,3,0,,39,female,0,2,2,,1,58,female,,"12,224.35",2,2,,,2,1,,1,,
1239,0,0,0,0,0,0,1,,58,male,1,2,2,,1,37,male,,"6,985.51",1,1,,,4,1,,2,,
1240,1,1,1,1,2,0,0,,50,female,0,4,3,,1,50,female,,"3,238.44",1,2,,,4,3,,2,,
1241,1,0,1,1,1,1,3,,58,male,1,1,4,,1,52,male,,"47,269.85",4,3,,,3,1,,1,,
1242,1,0,1,0,0,1,0,,40,male,0,1,4,,1,64,male,,"49,577.66",4,2,,,4,4,,2,,
1243,0,0,0,0,0,2,1,,40,male,1,2,2,,1,22,female,,"4,296.27",1,2,,,2,4,,2,,
1244,0,0,0,0,2,1,1,,28,female,0,3,3,,1,28,female,,"3,171.61",1,2,,,2,1,,1,,
1245,0,0,0,0,0,3,0,,48,female,1,4,4,,1,18,male,,"1,135.94",1,3,,,1,1,,2,,
1246,0,0,0,0,1,0,1,,40,male,1,3,3,,1,28,male,,"5,615.37",1,3,,,2,2,,1,,
1247,0,0,0,0,0,1,1,,50,female,0,2,2,,1,45,female,,"9,101.80",1,3,,,2,1,,1,,
1248,0,0,0,0,0,3,0,,52,male,1,2,2,,1,52,male,,"6,059.17",1,2,,,2,1,,2,,
1249,0,0,0,0,0,1,0,,30,female,1,4,4,,1,18,female,,"1,633.96",1,2,,,2,2,,1,,
1250,1,0,1,0,0,0,3,,40,female,1,2,1,,1,32,male,,"37,607.53",4,3,,,2,1,,2,,
1251,1,0,1,2,2,3,1,,30,male,0,3,3,,1,30,male,,"18,648.42",2,2,,,2,1,,2,,
1252,0,0,0,2,0,4,2,,37,male,0,3,3,,1,19,male,,"1,241.57",1,2,,,4,2,,2,,
1253,1,0,1,0,0,2,0,,40,male,0,2,2,,0,20,male,,"16,232.85",2,3,,,4,1,,1,,
1254,0,0,0,1,2,1,3,,53,male,1,2,2,,1,40,female,,"15,828.82",2,2,,,1,5,,3,,
1255,0,0,0,0,4,1,3,,42,female,0,3,3,,0,34,female,,"4,415.16",1,2,,,3,1,,2,,
1256,0,0,0,0,0,1,0,,39,female,1,3,3,,1,42,female,,"6,474.01",1,2,,,2,1,,3,,
1257,0,0,0,0,0,1,0,,36,female,0,2,2,,1,51,female,,"11,436.74",2,2,,,2,3,,3,,
1258,0,0,0,1,0,1,1,,31,male,1,3,3,,1,54,female,,"11,305.93",2,2,,,2,1,,2,,
1259,0,0,0,0,0,3,1,,55,male,1,2,2,,0,55,male,,"30,063.58",4,2,,,2,3,,2,,
1260,0,0,0,0,0,3,1,,52,female,0,2,2,,1,52,female,,"10,197.77",2,1,,,1,3,,2,,
1261,0,0,0,1,0,1,0,,42,female,0,2,2,,1,32,female,,"4,544.23",1,2,,,4,3,,3,,
1262,1,1,1,3,0,1,1,,31,female,1,3,2,,1,28,male,,"3,277.16",1,3,,,4,1,,2,,
1263,0,0,0,0,2,1,1,,57,male,1,2,2,,1,41,female,,"6,770.19",1,1,,,3,3,,3,,
1264,0,0,0,0,2,1,1,,49,male,0,2,2,,1,43,female,,"7,337.75",1,2,,,2,2,,1,,
1265,0,0,0,0,0,0,1,,46,male,1,3,3,,1,49,female,,"10,370.91",2,1,,,1,1,,1,,
1266,1,0,1,1,0,0,1,,32,male,0,1,1,,1,64,male,,"26,926.51",3,3,,,4,2,,2,,
1267,0,0,0,0,0,1,1,,28,male,1,2,2,,0,55,female,,"7,337.75",1,2,,,2,5,,1,,
1268,1,0,1,2,4,2,3,,43,male,1,3,3,,1,24,male,,"14,254.05",2,2,,,2,3,,3,,
1269,1,1,1,0,3,1,1,,53,female,1,4,4,,1,20,female,,"1,880.49",1,3,,,2,1,,2,,
1270,0,0,0,2,0,1,3,,45,male,1,2,2,,1,45,male,,"8,615.30",1,2,,,4,4,,2,,
1271,0,0,0,0,2,1,0,,45,female,1,2,2,,0,26,male,,"3,292.53",1,3,,,2,1,,1,,
1272,0,0,0,0,0,1,0,,57,female,1,2,2,,1,25,female,,"3,021.81",1,1,,,2,2,,1,,
1273,0,0,0,0,0,1,3,,50,male,1,3,3,,1,43,male,,"14,478.33",2,2,,,2,3,,2,,
1274,1,1,1,3,0,3,1,,30,female,1,3,3,,1,35,male,,"4,747.05",1,2,,,3,5,,2,,
1275,1,0,1,2,0,1,1,,26,male,0,2,2,,0,26,male,,"7,043.34",1,2,,,4,3,,1,,
1276,0,0,0,0,0,0,0,,29,female,0,3,3,,0,57,male,,"12,959.33",2,2,,,3,1,,1,,
1277,0,0,0,0,0,5,3,,50,male,0,3,3,,1,22,female,,"2,741.95",1,2,,,4,4,,1,,
1278,0,0,0,1,0,1,0,,54,female,1,4,4,,0,54,female,,"4,357.04",1,2,,,3,2,,3,,
1279,1,0,1,1,0,3,1,,39,male,0,2,2,,1,39,male,,"22,462.04",3,1,,,1,2,,1,,
1280,1,1,1,0,1,0,1,,52,male,1,4,4,,1,25,female,,"4,189.11",1,1,,,3,1,,2,,
1281,0,0,0,0,0,3,5,,43,female,0,3,3,,0,48,female,,"8,283.68",1,1,,,1,2,,1,,
1282,1,0,1,1,0,1,0,,47,female,0,3,3,,0,47,female,,"14,535.70",2,3,,,3,1,,3,,
1283,1,0,1,2,0,0,1,,49,female,1,2,2,,1,18,female,,"14,283.46",2,1,,,3,4,,2,,
1284,0,0,0,0,3,0,1,,38,female,1,4,4,,1,18,male,,"1,720.35",1,1,,,4,3,,2,,
1285,1,0,1,3,2,1,0,,50,female,1,1,1,,0,61,male,,"47,403.88",4,3,,,2,3,,3,,
1286,0,0,0,1,0,0,0,,50,male,1,2,2,,0,47,female,,"8,534.67",1,2,,,4,2,,2,,
1287,0,0,0,0,0,0,0,,34,female,1,2,2,,1,28,female,,"3,732.63",1,2,,,1,2,,2,,
1288,0,0,0,1,0,1,1,,59,male,1,1,1,,1,36,female,,"5,472.45",1,2,,,2,1,,2,,
1289,1,1,1,0,2,1,0,,34,male,0,1,1,,0,20,male,,"38,344.57",4,2,,,1,4,,3,,
1290,0,0,0,3,0,5,0,,44,male,0,3,3,,0,44,male,,"7,147.47",1,2,,,1,1,,2,,
1291,0,0,0,0,0,2,2,,30,male,0,3,3,,1,38,female,,"7,133.90",1,1,,,4,1,,1,,
1292,1,0,1,0,0,1,3,,52,female,0,2,2,,1,19,male,,"34,828.65",4,2,,,1,3,,2,,
1293,0,0,0,0,0,0,4,,30,male,0,4,4,,1,21,male,,"1,515.34",1,2,,,2,5,,3,,
1294,0,0,0,0,0,1,1,,35,male,0,2,2,,1,46,male,,"9,301.89",1,2,,,2,1,,2,,
1295,0,0,0,0,0,1,0,,55,male,1,2,2,,0,58,male,,"11,931.13",2,2,,,4,2,,2,,
1296,0,0,0,2,0,1,1,,55,male,0,4,4,,1,20,male,,"1,964.78",1,2,,,2,3,,2,,
1297,1,1,1,1,1,1,0,,36,female,1,4,4,,1,18,male,,"1,708.93",1,2,,,4,3,,3,,
1298,0,0,0,0,2,1,1,,47,female,1,1,1,,1,28,female,,"4,340.44",1,1,,,4,2,,2,,
1299,0,0,0,0,0,0,1,,50,female,0,4,4,,1,33,male,,"5,261.47",1,1,,,2,3,,2,,
1300,0,0,0,2,0,3,5,,34,male,1,2,2,,1,19,female,,"2,710.83",1,3,,,1,1,,1,,
1301,1,1,1,4,1,1,1,,31,female,1,1,1,,1,45,male,,"62,592.87",4,3,,,1,1,,2,,
1302,1,0,1,1,0,0,3,,54,female,0,1,1,,1,62,male,,"46,718.16",4,3,,,4,2,,2,,
1303,0,0,0,0,0,1,1,,48,male,1,2,2,,1,25,female,,"3,208.79",1,1,,,2,1,,1,,
1304,1,0,1,0,0,1,0,,40,male,1,2,2,,0,43,male,,"37,829.72",4,2,,,2,2,,1,,
1305,1,0,1,2,0,1,0,,55,female,1,1,1,,0,42,male,,"21,259.38",3,3,,,3,1,,2,,
1306,0,0,0,0,2,1,2,,37,female,0,2,2,,1,24,female,,"2,464.62",1,2,,,2,5,,1,,
1307,1,0,1,0,0,1,0,,41,female,1,2,2,,0,29,female,,"16,115.30",2,1,,,4,1,,2,,
1308,1,0,1,2,0,1,0,,31,female,1,1,1,,1,32,male,,"21,472.48",3,2,,,3,3,,3,,
1309,1,0,1,0,0,1,0,,34,male,1,2,2,,1,25,female,,"33,900.65",4,3,,,2,1,,1,,
1310,0,0,0,0,0,3,0,,38,female,1,2,2,,0,41,male,,"6,875.96",1,3,,,4,1,,3,,
1311,0,0,0,0,0,3,0,,43,female,1,3,3,,1,42,male,,"6,940.91",1,2,,,1,1,,1,,
1312,0,0,0,0,2,1,1,,37,female,1,4,4,,0,33,female,,"4,571.41",1,2,,,4,1,,2,,
1313,0,0,0,1,0,1,1,,46,female,0,4,4,,1,34,male,,"4,536.26",1,2,,,4,2,,2,,
1314,1,0,1,1,1,3,5,,55,female,1,1,2,,1,19,female,,"36,397.58",4,2,,,2,3,,3,,
1315,1,1,1,2,0,1,1,,53,female,1,3,3,,1,30,female,,"18,765.88",2,1,,,3,3,,3,,
1316,0,0,0,0,0,3,0,,43,male,1,1,1,,1,18,male,,"11,272.33",2,1,,,4,2,,2,,
1317,0,0,0,0,0,0,0,,31,female,0,4,4,,0,19,female,,"1,731.68",1,1,,,4,3,,1,,
1318,0,0,0,0,2,1,3,,43,male,1,3,3,,1,18,male,,"1,163.46",1,2,,,2,1,,3,,
1319,0,0,0,0,0,0,1,,34,female,1,2,2,,1,35,male,,"19,496.72",2,1,,,1,4,,2,,
1320,1,1,1,2,0,0,2,,34,male,1,2,2,,1,39,female,,"7,201.70",1,3,,,2,2,,2,,
1321,0,0,0,2,0,1,3,,43,male,0,3,3,,0,31,male,,"5,425.02",1,2,,,3,2,,1,,
1322,1,0,1,2,5,3,1,,28,female,0,2,2,,1,62,male,,"28,101.33",3,1,,,3,2,,3,,
1323,0,0,0,0,2,0,1,,57,male,1,2,2,,1,62,male,,"12,981.35",2,2,,,4,3,,2,,
1324,1,1,1,3,0,2,1,,45,female,0,1,1,,1,42,female,,"43,896.38",4,2,,,2,2,,2,,
1325,0,0,0,0,0,1,1,,52,female,1,2,2,,1,31,male,,"4,239.89",1,3,,,4,2,,1,,
1326,0,0,0,0,5,3,1,,51,female,0,2,2,,1,61,male,,"13,143.34",2,1,,,1,2,,2,,
1327,0,0,0,1,0,3,2,,53,male,0,2,2,,1,42,female,,"7,050.02",1,3,,,1,1,,1,,
1328,0,0,0,0,0,1,1,,44,male,0,4,4,,1,51,male,,"9,377.90",1,1,,,3,1,,1,,
1329,0,0,0,0,0,1,1,,41,female,1,2,2,,1,23,female,,"22,395.74",3,2,,,3,2,,2,,
1330,0,0,0,0,0,1,1,,50,female,1,3,3,,0,52,male,,"10,325.21",2,2,,,1,1,,1,,
1331,1,1,1,3,0,1,0,,49,female,1,2,2,,0,57,female,,"12,629.17",2,1,,,1,1,,2,,
1332,0,0,0,0,0,1,0,,51,male,1,3,3,,1,23,female,,"10,795.94",2,2,,,4,3,,2,,
1333,1,1,1,2,0,1,3,,34,male,1,2,2,,1,30,female,,"11,411.69",2,2,,,2,2,,3,,
1334,0,0,0,0,2,1,0,,49,female,1,3,3,,1,50,male,,"10,600.55",2,3,,,4,1,,3,,
1335,0,0,0,0,0,1,1,,51,male,1,4,4,,1,18,female,,"2,205.98",1,2,,,4,3,,2,,
1336,0,0,0,0,1,1,0,,44,male,1,4,4,,0,18,female,,"1,629.83",1,2,,,3,2,,2,,
1337,0,0,0,1,3,1,2,,46,male,1,4,4,,0,21,female,,"2,007.95",1,3,,,1,2,,2,,
1338,1,1,1,2,0,0,0,,36,male,1,2,2,,1,61,female,,"29,141.36",3,3,,,1,4,,1,,
1339,0,0,0,1,0,1,1,,35,female,1,2,2,,1,34,male,,"8,212.00",1,2,,,3,1,,3,,
1340,0,0,0,0,0,1,0,,34,male,1,4,4,,1,45,male,,"4,321.11",1,3,,,2,1,,3,,
1341,0,0,0,0,1,1,1,,26,female,1,2,2,,1,26,female,,"6,321.42",1,3,,,2,2,,1,,
